33422.00
60.73
50.79
49.20
-6.00
13.12
15.70
13.20
17.59
21.40
18.36
15.92
20.34
13.30
26.29
31.91
40.00
-146.73
-0.29
3.94
-4.44
16.93
10.41
10.47
20.41
13.09
9.07
15.26
2.10
-15.67
-170.34
107.92
78.00
107.92
-170.34
-15.67
2.10
15.26
9.07
13.09
20.41
10.47
10.41
16.93
-4.44
3.94
-0.29
-146.73
40.00
31.91
26.29
13.30
20.34
15.92
18.36
21.40
17.59
13.20
15.70
13.12
-6.00
49.20
50.79
60.73
