32440.00
-0.62
1.81
-1.99
-0.19
1.16
1.89
-0.64
0.41
2.97
2.28
0.56
-2.58
0.30
-0.02
-1.05
2.00
-0.61
1.25
0.09
-3.66
1.40
1.56
-1.86
-2.41
-0.47
-1.74
-3.12
2.43
1.60
0.96
2.28
0.00
2.28
0.96
1.60
2.43
-3.12
-1.74
-0.47
-2.41
-1.86
1.56
1.40
-3.66
0.09
1.25
-0.61
2.00
-1.05
-0.02
0.30
-2.58
0.56
2.28
2.97
0.41
-0.64
1.89
1.16
-0.19
-1.99
1.81
-0.62
